#
# Results on Monday December 18 2017 19:56:21 UTC.
# USER AGENT: Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0
# Design number was non-random = 70
#
# Columns below this comment are as follows:
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
# 10. Field text.
# 11. Field correct text.
# 12. Field correct.
# 13. _REACTION_TIME_.
1513692995,3055e45df092c9bb4e93eb60d8c18ec8,MessageFormC,17,0,2.ext.train,NULL,who,Tetrahedron,Tetrahedron group,Cube group,False,15505
1513692995,3055e45df092c9bb4e93eb60d8c18ec8,MessageFormC,17,0,2.ext.train,NULL,what,military-base,a military base,an airport,False,15505
1513692995,3055e45df092c9bb4e93eb60d8c18ec8,MessageFormC,17,0,2.ext.train,NULL,where,Gibbonland,Gibbonland,Bonoboland,False,15505
1513692995,3055e45df092c9bb4e93eb60d8c18ec8,MessageFormC,17,0,2.ext.train,NULL,month,June,June,January,False,15505
1513692995,3055e45df092c9bb4e93eb60d8c18ec8,MessageFormC,17,0,2.ext.train,NULL,day,9,9,1,False,15505
1513692995,3055e45df092c9bb4e93eb60d8c18ec8,MessageFormC,17,0,2.ext.train,NULL,time,8:00,8:00,1:00,False,15505
1513692995,3055e45df092c9bb4e93eb60d8c18ec8,MessageFormC,17,0,2.ext.train,NULL,ampm,PM,PM,AM,False,15505
